round_number,game_mode,is_rated,map_slug,is_team_duels,real_lat,real_lng,real_country,round_start,round_end,my_lat,my_lng,my_guessed_country,my_dist_m,my_dist_km,my_score,my_ttg_s,my_hp_before,my_hp_after,my_hp_delta,opp_lat,opp_lng,opp_guessed_country,opp_dist_m,opp_dist_km,opp_score,opp_ttg_s,opp_hp_before,opp_hp_after,opp_hp_delta,round_result,guessed_correctly,opp_correct,real_country_name,my_guessed_country_name,opp_guessed_country_name,region,dist_delta_km
1,StandardDuels,True,652ba0d9002aa0d36f996153,False,35.36774750718914,-83.55512255967156,us,2025-12-06 23:01:36.603000+00:00,2025-12-06 23:02:36.844000+00:00,51.49108166514792,-110.20462005018868,ca,2773526.0862602564,2773.53,1016.0,45.24,6000.0,4848.0,-1152.0,45.040340035217866,-95.13180356103707,us,1454228.107869212,1454.23,2168.0,45.75,6000.0,6000.0,0.0,L,False,True,United States,Canada,United States,South,1319.3000000000002
2,StandardDuels,True,652ba0d9002aa0d36f996153,False,48.18332729489931,-82.24398555654466,ca,2025-12-06 23:02:34.591000+00:00,2025-12-06 23:03:00.875000+00:00,48.0046668765433,-81.60385037585068,ca,51525.3084891909,51.53,4854.0,11.28,4848.0,4848.0,0.0,50.58169887932244,-113.32020106203368,ca,2248545.2371775787,2248.55,1374.0,22.28,6000.0,2520.0,-3480.0,W,True,True,Canada,Canada,Canada,Ontario,-2197.02
3,StandardDuels,True,652ba0d9002aa0d36f996153,False,63.26403348992629,18.24138804091692,se,2025-12-06 23:03:09.100000+00:00,2025-12-06 23:03:32.362000+00:00,60.64335127778312,14.562698960045797,se,349033.0545830328,349.03,4091.0,8.26,4848.0,4848.0,0.0,59.112409869981846,17.008679824599685,se,466319.4587316436,466.32,3825.0,24.67,2520.0,2254.0,-266.0,W,True,True,Sweden,Sweden,Sweden,,-117.29000000000002
4,StandardDuels,True,652ba0d9002aa0d36f996153,False,-30.58458251303744,-71.18622946567957,cl,2025-12-06 23:03:45.952000+00:00,2025-12-06 23:04:21.540000+00:00,-31.50741323517053,-71.18428839680591,cl,102614.2610650947,102.61,4714.0,20.59,4848.0,4848.0,0.0,-16.314391730708255,-66.23462446905884,bo,1664602.2348267075,1664.6,1921.0,37.02,2254.0,0.0,-2254.0,W,True,False,Chile,Chile,"Bolivia, Plurinational State of",,-1561.99
1,StandardDuels,True,652ba0d9002aa0d36f996153,False,39.40917309919899,-88.78052267573541,us,2025-12-04 15:41:49.554000+00:00,2025-12-04 15:43:59.880000+00:00,36.00412128809898,-76.81056286200834,us,1117940.2142815476,1117.94,2630.0,115.33,6000.0,6000.0,0.0,45.22319024135498,-69.62237525603162,us,1697446.4977740403,1697.45,1885.0,131.75,6000.0,5255.0,-745.0,W,True,True,United States,United States,United States,South,-579.51
2,StandardDuels,True,652ba0d9002aa0d36f996153,False,14.63304519268038,-92.19924378353022,mx,2025-12-04 15:44:13.480000+00:00,2025-12-04 15:45:30.253000+00:00,18.478320129960803,-97.61570081695412,mx,718284.9428088276,718.28,3309.0,61.77,6000.0,5526.0,-474.0,18.495490416454423,-90.07757030071198,mx,485351.4492733705,485.35,3783.0,78.19,5255.0,5255.0,0.0,L,True,True,Mexico,Mexico,Mexico,South,232.92999999999995
3,StandardDuels,True,652ba0d9002aa0d36f996153,False,40.97487430214429,22.64433491862497,gr,2025-12-04 15:45:43.862000+00:00,2025-12-04 15:46:26.750000+00:00,37.97101635828147,-4.5709672765115705,es,2350058.6847884185,2350.06,1296.0,27.89,5526.0,2948.0,-2578.0,43.52803728519196,26.796863148255675,bg,444209.5240179702,444.21,3874.0,44.3,5255.0,5255.0,0.0,L,False,False,Greece,Spain,Bulgaria,,1905.85
4,StandardDuels,True,652ba0d9002aa0d36f996153,False,27.49689633886402,89.94367362831557,bt,2025-12-04 15:46:40.342000+00:00,2025-12-04 15:47:04.185000+00:00,27.245219424432616,89.98874963936251,bt,28336.9613206871,28.34,4919.0,25.27,2948.0,2937.0,-11.0,27.44562883671596,89.7031699821227,bt,24402.5368637752,24.4,4930.0,8.84,5255.0,5255.0,0.0,L,True,True,Bhutan,Bhutan,Bhutan,,3.9400000000000013
5,StandardDuels,True,652ba0d9002aa0d36f996153,False,56.23181732330514,15.1133523973544,se,2025-12-04 15:47:17.808000+00:00,2025-12-04 15:48:38.074000+00:00,57.61952105285613,14.778697857669702,se,155635.6459224845,155.64,4572.0,65.27,2937.0,2937.0,0.0,60.34056487413709,16.5905535401588,se,464929.0063274122,464.93,3828.0,81.7,5255.0,4139.0,-1116.0,W,True,True,Sweden,Sweden,Sweden,,-309.29
6,StandardDuels,True,652ba0d9002aa0d36f996153,False,51.24950094157458,30.17560139855783,ua,2025-12-04 15:48:51.784000+00:00,2025-12-04 15:50:15.800000+00:00,55.43031392121586,37.53915530091852,ru,673960.008785952,673.96,3395.0,69.02,2937.0,639.0,-2298.0,49.75269886378475,30.19406952070772,ua,166441.9210915734,166.44,4544.0,85.49,4139.0,4139.0,0.0,L,False,True,Ukraine,Russian Federation,Ukraine,,507.52000000000004
7,StandardDuels,True,652ba0d9002aa0d36f996153,False,-32.838378780776225,151.35454970261807,au,2025-12-04 15:50:29.455000+00:00,2025-12-04 15:51:16.459000+00:00,40.35249075106972,-86.181062408265,us,14901468.49518061,14901.47,1.0,32.0,639.0,0.0,-639.0,-30.3163108439545,148.72319947958013,au,375177.6352682935,375.18,4030.0,48.43,4139.0,4139.0,0.0,L,False,True,Australia,United States,Australia,Eastern Australia,14526.289999999999
1,StandardDuels,True,652ba0d9002aa0d36f996153,False,24.96393168262319,55.15207620317004,ae,2025-12-04 15:35:45.041000+00:00,2025-12-04 15:36:14.825000+00:00,25.192814026513123,55.27995684003112,ae,28523.735446214,28.52,4919.0,14.78,6000.0,6000.0,0.0,25.19292440032428,55.27828294769482,ae,28458.9922484809,28.46,4919.0,24.28,6000.0,6000.0,0.0,D,True,True,United Arab Emirates,United Arab Emirates,United Arab Emirates,,0.05999999999999872
2,StandardDuels,True,652ba0d9002aa0d36f996153,False,46.53795225360808,6.331686234193393,ch,2025-12-04 15:36:21.537000+00:00,2025-12-04 15:37:10.232000+00:00,49.4253319437944,3.500254417033628,fr,383985.6102675364,383.99,4010.0,33.7,6000.0,5071.0,-929.0,46.66677771871333,6.538168956285828,ch,21308.2017360568,21.31,4939.0,43.2,6000.0,6000.0,0.0,L,False,True,Switzerland,France,Switzerland,,362.68
3,StandardDuels,True,652ba0d9002aa0d36f996153,False,1.450072536457487,103.7208912067733,sg,2025-12-04 15:37:16.949000+00:00,2025-12-04 15:38:37.397000+00:00,26.848118338636503,127.850577410813,jp,3821692.0535634393,3821.69,556.0,65.45,5071.0,4759.0,-312.0,23.36041272037661,120.70215805631176,tw,3047563.561246361,3047.56,868.0,80.25,6000.0,6000.0,0.0,L,False,False,Singapore,Japan,"Taiwan, Province of China",,774.1300000000001
4,StandardDuels,True,652ba0d9002aa0d36f996153,False,44.89192642406206,-97.93742643212204,us,2025-12-04 15:38:49.414000+00:00,2025-12-04 15:39:36.350000+00:00,40.910861956837024,-109.3412353616549,us,1027717.8933797632,1027.72,2770.0,48.32,4759.0,3020.0,-1739.0,44.56130813899361,-95.70620705478645,us,180055.0117048314,180.06,4509.0,31.94,6000.0,6000.0,0.0,L,True,True,United States,United States,United States,West,847.6600000000001
5,StandardDuels,True,652ba0d9002aa0d36f996153,False,43.19997552748011,17.57392308982409,ba,2025-12-04 15:39:49.898000+00:00,2025-12-04 15:40:48.025000+00:00,47.737706827191154,19.66343831584526,hu,530174.7122673958,530.17,3687.0,59.52,3020.0,1199.0,-1821.0,43.466536315949725,17.79630353427559,ba,34670.4966263619,34.67,4901.0,43.13,6000.0,6000.0,0.0,L,False,True,Bosnia and Herzegovina,Hungary,Bosnia and Herzegovina,,495.49999999999994
6,StandardDuels,True,652ba0d9002aa0d36f996153,False,-43.50871665582161,172.6351168209698,nz,2025-12-04 15:41:01.682000+00:00,2025-12-04 15:41:27.588000+00:00,-37.058162324088855,174.84816062705264,nz,741346.8812601918,741.35,3266.0,10.91,1199.0,0.0,-1199.0,-43.50861309038682,172.635082978077,nz,11.8349583892,0.01,5000.0,27.3,6000.0,6000.0,0.0,L,True,True,New Zealand,New Zealand,New Zealand,,741.34
1,StandardDuels,True,652ba0d9002aa0d36f996153,False,-32.41118394245336,151.96801495331948,au,2025-12-04 11:10:08.240000+00:00,2025-12-04 11:10:47.051000+00:00,-30.824769738770154,151.41166327992684,au,184098.4798287189,184.1,4498.0,40.17,6000.0,6000.0,0.0,-36.529398445046425,148.08750840887384,au,579734.7996083061,579.73,3583.0,23.81,6000.0,5085.0,-915.0,W,True,True,Australia,Australia,Australia,Eastern Australia,-395.63
2,StandardDuels,True,652ba0d9002aa0d36f996153,False,9.260994373774816,-79.93126664877622,pa,2025-12-04 11:11:00.559000+00:00,2025-12-04 11:12:11.620000+00:00,9.026261407825706,-79.5563566678201,pa,48736.8052110268,48.74,4862.0,72.41,6000.0,6000.0,0.0,8.546225071602326,-80.54260964606826,pa,104053.587958106,104.05,4710.0,56.06,5085.0,4933.0,-152.0,W,True,True,Panama,Panama,Panama,,-55.309999999999995
3,StandardDuels,True,652ba0d9002aa0d36f996153,False,11.75201541493362,104.43577837584128,kh,2025-12-04 11:12:25.116000+00:00,2025-12-04 11:13:06.015000+00:00,8.84234057571088,80.30497433698129,lk,2658817.9520682096,2658.82,1085.0,42.27,6000.0,2191.0,-3809.0,12.01462182792746,104.65017225228416,kh,37375.0185833212,37.38,4894.0,25.9,4933.0,4933.0,0.0,L,False,True,Cambodia,Sri Lanka,Cambodia,,2621.44
4,StandardDuels,True,652ba0d9002aa0d36f996153,False,7.53056023776017,3.890674689644542,ng,2025-12-04 11:13:19.531000+00:00,2025-12-04 11:13:44.328000+00:00,7.352168453572057,3.994644432600469,ng,22910.4763375448,22.91,4935.0,9.8,2191.0,2191.0,0.0,2.311597854415699,33.2658532736685,ug,3304264.8244684585,3304.26,749.0,26.14,4933.0,747.0,-4186.0,W,True,False,Nigeria,Nigeria,Uganda,,-3281.3500000000004
5,StandardDuels,True,652ba0d9002aa0d36f996153,False,-38.03370097616232,142.00167245344863,au,2025-12-04 11:13:57.820000+00:00,2025-12-04 11:15:00.933000+00:00,-27.5960204183307,152.8720577627231,au,1540014.004635766,1540.01,2064.0,48.11,2191.0,2191.0,0.0,-33.19525968448663,19.331349064375665,za,10125201.99308533,10125.2,15.0,62.37,747.0,0.0,-747.0,W,True,False,Australia,Australia,South Africa,Eastern Australia,-8585.19
1,StandardDuels,True,652ba0d9002aa0d36f996153,False,4.857741581976424,-75.65535613288556,co,2025-12-04 10:59:08.067000+00:00,2025-12-04 10:59:45.833000+00:00,3.457478636828358,-76.51952877775521,co,182832.582917369,182.83,4501.0,22.77,6000.0,6000.0,0.0,-8.547469718776066,-76.55026443499692,pe,1493890.7279110984,1493.89,2119.0,30.04,6000.0,3618.0,-2382.0,W,True,False,Colombia,Colombia,Peru,,-1311.0600000000002
2,StandardDuels,True,652ba0d9002aa0d36f996153,False,25.74906032331984,55.93200945002335,ae,2025-12-04 10:59:50.306000+00:00,2025-12-04 11:00:24.564000+00:00,25.128740768811586,55.21557555284771,ae,99664.4200791323,99.66,4722.0,22.72,6000.0,6000.0,0.0,24.39093684005951,54.88811319109956,ae,184009.7470416073,184.01,4498.0,19.26,3618.0,3394.0,-224.0,W,True,True,United Arab Emirates,United Arab Emirates,United Arab Emirates,,-84.35
3,StandardDuels,True,652ba0d9002aa0d36f996153,False,13.31629423374705,-13.28473877524665,sn,2025-12-04 11:00:25.217000+00:00,2025-12-04 11:01:52.032000+00:00,14.74980518730418,-17.265305833559815,sn,458022.5914094382,458.02,3843.0,71.81,6000.0,5607.0,-393.0,14.293649927651318,-15.76093758528308,sn,288624.1293041294,288.62,4236.0,86.22,3394.0,3394.0,0.0,L,True,True,Senegal,Senegal,Senegal,,169.39999999999998
4,StandardDuels,True,652ba0d9002aa0d36f996153,False,-3.21247187937162,40.11189837841242,ke,2025-12-04 11:02:03.626000+00:00,2025-12-04 11:02:38.994000+00:00,-1.4823453369410111,37.11698336619638,ke,384340.8719119168,384.34,4009.0,20.37,5607.0,5607.0,0.0,-1.0017944489617514,36.466888518542426,ke,473768.3123932914,473.77,3808.0,27.75,3394.0,3193.0,-201.0,W,True,True,Kenya,Kenya,Kenya,,-89.43
5,StandardDuels,True,652ba0d9002aa0d36f996153,False,54.33373544876466,-4.390962626654763,gb,2025-12-04 11:02:43.569000+00:00,2025-12-04 11:03:08.515000+00:00,52.51748915408572,-2.004383013196658,gb,256467.3231270664,256.47,4315.0,9.95,5607.0,5607.0,0.0,50.8456697855254,9.99056369385761,de,1043723.9005851852,1043.72,2745.0,25.16,3193.0,838.0,-2355.0,W,True,False,United Kingdom,United Kingdom,Germany,,-787.25
6,StandardDuels,True,652ba0d9002aa0d36f996153,False,25.35311615511733,51.51912770648035,qa,2025-12-04 11:03:21.032000+00:00,2025-12-04 11:04:01.750000+00:00,25.096787285945844,55.278448242517605,ae,379215.6938824365,379.22,4021.0,42.05,5607.0,3795.0,-1812.0,25.364305148299543,51.26403620957253,qa,25661.9324141473,25.66,4927.0,25.72,838.0,838.0,0.0,L,False,True,Qatar,United Arab Emirates,Qatar,,353.56
7,StandardDuels,True,652ba0d9002aa0d36f996153,False,-40.12730342711619,-72.38726136670456,cl,2025-12-04 11:04:15.221000+00:00,2025-12-04 11:05:00.410000+00:00,-33.311781881147304,-70.75531502518518,cl,771640.6033348724,771.64,3209.0,46.52,3795.0,1703.0,-2092.0,-36.82928476467315,-71.95517776954932,cl,368645.1624819174,368.65,4046.0,30.19,838.0,838.0,0.0,L,True,True,Chile,Chile,Chile,,402.99
8,StandardDuels,True,652ba0d9002aa0d36f996153,False,-0.7702477490416891,36.59920866343282,ke,2025-12-04 11:05:13.881000+00:00,2025-12-04 11:06:07.829000+00:00,1.3950841105546468,34.80316144447533,ug,312811.0684834257,312.81,4177.0,55.28,1703.0,1703.0,0.0,-26.89759502733067,27.50625091853965,za,3063369.07091204,3063.37,860.0,38.95,838.0,0.0,-838.0,W,False,False,Kenya,Uganda,South Africa,,-2750.56
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,37.40046814793991,40.95294835634853,tr,2025-12-04 10:54:16.263000+00:00,2025-12-04 10:54:49.141000+00:00,40.50423604591286,31.501941958955328,tr,886528.9447502329,886.53,3099.0,17.88,6000.0,5784.0,-216.0,39.16111843167415,32.51408846570122,tr,761841.8095152455,761.84,3315.0,34.22,6000.0,6000.0,0.0,L,True,True,Türkiye,Türkiye,Türkiye,,124.68999999999994
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-17.26188132133264,-64.34058381563509,bo,2025-12-04 10:55:02.621000+00:00,2025-12-04 10:56:12.251000+00:00,-0.753800862344635,-74.5174641481655,co,2146916.947692883,2146.92,1570.0,54.63,5784.0,5506.0,-278.0,-4.174646970708209,-53.94347773488352,br,1844372.02399172,1844.37,1848.0,70.96,6000.0,6000.0,0.0,L,False,False,"Bolivia, Plurinational State of",Colombia,Brazil,,302.5500000000002
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,23.43059058741965,58.45038957109149,om,2025-12-04 10:56:25.726000+00:00,2025-12-04 10:56:56.524000+00:00,23.60286049148604,58.05823702363637,om,44335.3770937125,44.34,4882.0,15.8,5506.0,5506.0,0.0,23.42320644282333,57.39231916848741,om,107956.6549920958,107.96,4717.0,26.18,6000.0,5835.0,-165.0,W,True,True,Oman,Oman,Oman,,-63.61999999999999
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,44.46576674819322,6.017963151039217,fr,2025-12-04 10:57:04.111000+00:00,2025-12-04 10:57:55.010000+00:00,49.06480347987525,2.4397768624985616,fr,579318.1953207561,579.32,3658.0,35.9,5506.0,5506.0,0.0,53.80278445869247,54.40345197283065,ru,3592497.51996564,3592.5,720.0,46.48,5835.0,2897.0,-2938.0,W,True,False,France,France,Russian Federation,,-3013.18
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-7.937152620394214,-78.27882589618888,pe,2025-12-04 10:58:02.784000+00:00,2025-12-04 10:58:49.095000+00:00,-29.40098550129779,27.985231036730188,ls,11120907.726650571,11120.91,12.0,31.31,5506.0,0.0,-5506.0,-6.299636942193373,-76.7540917114077,pe,247902.5110834748,247.9,4374.0,44.14,2897.0,2897.0,0.0,L,False,True,Peru,Lesotho,Peru,,10873.01
1,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,39.730032479726354,-3.1802648156157822,es,2025-12-04 10:50:50.451000+00:00,2025-12-04 10:51:13.257000+00:00,-33.75542024174971,142.62756194536328,au,16916625.058678914,16916.63,0.0,24.14,6000.0,1076.0,-4924.0,39.7667596708424,-3.425781302548334,es,21383.6026770696,21.38,4924.0,7.81,6000.0,6000.0,0.0,L,False,True,Spain,Australia,Spain,,16895.25
2,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,44.08584452265414,-81.00333011647245,ca,2025-12-04 10:51:26.739000+00:00,2025-12-04 10:51:52.752000+00:00,39.71355483071453,-88.70564111950154,us,801120.7297584588,801.12,2824.0,11.01,1076.0,440.0,-636.0,45.91005560209186,-74.95893075448981,ca,516569.4202034511,516.57,3460.0,25.87,6000.0,6000.0,0.0,L,False,True,Canada,United States,Canada,Ontario,284.54999999999995
3,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,-22.19800357451231,-43.663593720937854,br,2025-12-04 10:52:04.802000+00:00,2025-12-04 10:52:31.377000+00:00,-21.63786167192476,-43.36441130538402,br,69512.0477242896,69.51,4758.0,11.57,440.0,440.0,0.0,-17.006152850796607,-48.345326284131325,br,757329.5145186365,757.33,2914.0,12.49,6000.0,4156.0,-1844.0,W,True,True,Brazil,Brazil,Brazil,Sudeste,-687.82
4,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,-32.1612789744944,-64.11297250292341,ar,2025-12-04 10:52:29.486000+00:00,2025-12-04 10:52:53.360000+00:00,-25.653835280031178,-49.24406436192637,br,1615953.8523306728,1615.95,1580.0,8.87,440.0,440.0,0.0,9.77312459680082,-83.53486360094792,cr,5099195.112694041,5099.2,132.0,20.37,4156.0,2708.0,-1448.0,W,False,False,Argentina,Brazil,Costa Rica,Nuevo Cuyo,-3483.25
5,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,17.77683555068965,75.26699707563738,in,2025-12-04 10:53:02.051000+00:00,2025-12-04 10:53:22.871000+00:00,-14.375857550320855,-39.58981190834045,br,13078354.13777048,13078.35,0.0,22.16,440.0,0.0,-440.0,22.42170639637642,78.48827516104286,in,616292.0991615779,616.29,3222.0,5.82,2708.0,2708.0,0.0,L,False,True,India,Brazil,India,Western Zone,12462.060000000001
1,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,-31.400944500263343,-68.4700509473475,ar,2025-12-04 10:44:49.189000+00:00,2025-12-04 10:45:41.452000+00:00,-3.014048262169361,-76.855436150447,pe,3276502.636616665,3276.5,484.0,53.61,6000.0,2731.0,-3269.0,-31.81175136204603,-64.24608917450672,ar,402587.6908329084,402.59,3753.0,37.26,6000.0,6000.0,0.0,L,False,True,Argentina,Peru,Argentina,Nuevo Cuyo,2873.91
2,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,43.83004309758964,19.91674320885015,rs,2025-12-04 10:45:54.946000+00:00,2025-12-04 10:46:47.872000+00:00,45.88379724655744,15.241972990326117,si,433396.6504045772,433.4,3671.0,37.93,2731.0,1782.0,-949.0,44.71331471110345,20.562711024292856,rs,110865.980555289,110.87,4620.0,51.42,6000.0,6000.0,0.0,L,False,True,Serbia,Slovenia,Serbia,,322.53
3,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,35.64951545266219,135.20258472061795,jp,2025-12-04 10:46:58.571000+00:00,2025-12-04 10:47:32.082000+00:00,23.377839596441813,-104.62887308560194,mx,10925479.744481806,10925.48,2.0,34.86,1782.0,1778.0,-4.0,43.37107002538893,12.66046594004543,it,9481388.041550033,9481.39,6.0,18.51,6000.0,6000.0,0.0,L,False,False,Japan,Mexico,Italy,,1444.0900000000001
4,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,12.997977448179403,101.50362436330197,th,2025-12-04 10:47:45.576000+00:00,2025-12-04 10:48:09.561000+00:00,14.321462708459782,100.71242781849752,th,170192.2776483393,170.19,4429.0,8.98,1778.0,1778.0,0.0,15.0580170664375,100.8368770786593,th,240092.0011429366,240.09,4213.0,12.96,6000.0,5784.0,-216.0,W,True,True,Thailand,Thailand,Thailand,,-69.9
5,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,13.325384279822185,99.84977240997368,th,2025-12-04 10:48:10.739000+00:00,2025-12-04 10:48:45.647000+00:00,14.342294594184509,101.63942119520486,th,223878.448023833,223.88,4262.0,31.88,1778.0,1778.0,0.0,11.340577956035895,107.1406167702726,vn,822104.6491639974,822.1,2783.0,19.91,5784.0,3566.0,-2218.0,W,True,False,Thailand,Thailand,Viet Nam,,-598.22
6,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,-4.687008031615661,121.73604340533912,id,2025-12-04 10:48:54.916000+00:00,2025-12-04 10:49:30.259000+00:00,2.0864827919577773,-72.44827405185418,co,18414431.951806467,18414.43,0.0,36.69,1778.0,1778.0,0.0,5.605921620002671,-74.25508210708901,co,18241243.787887715,18241.24,0.0,20.34,3566.0,3566.0,0.0,D,False,False,Indonesia,Colombia,Colombia,Sulawesi,173.1899999999987
7,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,-28.612803300889,-49.24851797771133,br,2025-12-04 10:49:43.757000+00:00,2025-12-04 10:50:29.317000+00:00,6.812204402734412,-75.09762374174991,co,4815792.66881943,4815.79,161.0,46.91,1778.0,0.0,-1778.0,-24.055982894541685,-57.56640217358196,py,971072.522606594,971.07,2502.0,30.56,3566.0,3566.0,0.0,L,False,False,Brazil,Colombia,Paraguay,Sul,3844.72
1,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,29.973629096248995,35.46044284789821,jo,2025-12-04 10:40:56.645000+00:00,2025-12-04 10:41:35.276000+00:00,31.912715343459578,35.99824357361629,jo,221631.6949136654,221.63,4269.0,23.63,6000.0,5683.0,-317.0,31.03513501120164,35.74849700330189,jo,121217.0985304966,121.22,4586.0,30.14,6000.0,6000.0,0.0,L,True,True,Jordan,Jordan,Jordan,,100.41
2,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,5.974408553173092,-75.4723025705187,co,2025-12-04 10:41:39.008000+00:00,2025-12-04 10:42:51.445000+00:00,45.03846907752435,18.00072040076122,ba,9809540.157673616,9809.54,5.0,57.44,5683.0,1328.0,-4355.0,6.093867416452035,-73.73894175118505,co,192132.6417140222,192.13,4360.0,73.77,6000.0,6000.0,0.0,L,False,True,Colombia,Bosnia and Herzegovina,Colombia,,9617.410000000002
3,NoMoveDuels,True,661ecb894e20c3a560ef26eb,False,-6.827285740536672,107.954246215621,id,2025-12-04 10:43:04.922000+00:00,2025-12-04 10:43:27.423000+00:00,-5.118759752487435,105.15669423392958,id,363047.6334800544,363.05,3860.0,22.82,1328.0,1328.0,0.0,-2.2145833459560897,115.29809193414916,id,961974.5987960366,961.97,2518.0,7.5,6000.0,4658.0,-1342.0,W,True,True,Indonesia,Indonesia,Indonesia,Java & Nusa Tenggara,-598.9200000000001
